組織,案件名,URL,階層,分類
県|岩手県,令和5年度メタバースを活用した県産食材拡大モデル構築業務に係る企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1065431.html,L1,工芸・地域産品
県|岩手県,令和5年度県産農林水産物のレストランフェア等企画運営業務に係る企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1065430.html,L1,展示会・出展/工芸・地域産品
県|岩手県,令和6年度いわて産地情報発信・PR業務に係る企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1065213.html,L1,プロモーション
県|岩手県,いわてで生み育てる県民運動の広報に係る企画運営事業に関する企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1064928.html,L1,プロモーション
県|岩手県,「令和5年度岩手県地場産品展示販売会（仮称）企画運営業務」の企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1065021.html,L1,工芸・地域産品
県|岩手県,「東京インターナショナル・ギフト・ショー出展支援企画運営業務」の企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1065863.html,L1,展示会・出展
県|岩手県,令和6年度盛岡広域くらしの魅力発信イベント及び移住相談会企画運営業務に係る企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1074625.html,L1,プロモーション
県|岩手県,令和6年度おかえりプロモーション企画運営業務企画提案審査委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1064815.html,L1,プロモーション
県|岩手県,令和5年度Iターン希望者向け移住PR動画企画制作業務委託に係る企画提案審査の結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1064792.html,L1,プロモーション
県|岩手県,令和5年度県主催移住フェア企画運営業務委託に係る企画提案審査の結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1064787.html,L1,展示会・出展
県|岩手県,2023年に行くべき岩手プロモーション業務委託に係る企画提案審査の結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1064604.html,L1,プロモーション
県|岩手県,令和5年度岩手県観光地点パラメータ調査業務に係る企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1064555.html,L1,観光・誘客
県|岩手県,台北国際観光博覧会（TTE)出展・運営支援業務に係る企画提案選考結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1064546.html,L1,海外展開/展示会・出展/観光・誘客
県|岩手県,令和5年度「地域医療情報発信等業務委託」に係る業務提案の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1063431.html,L1,プロモーション
